gene_id	gene_name	SRX22997881	SRX22997882	SRX22997883	SRX22997884	SRX22997885	SRX22997886
ENSG00000072422.17	RHOBTB1	515.012	289.001	321	158	362	257.999
ENSG00000072501.19	SMC1A	3849.491	2204.338	1839	1564.538	2919.836	601
ENSG00000072506.14	HSD17B10	1609.468	1276	1886.157	1040	1363.696	2198.001
ENSG00000072518.23	MARK2	1604.193	2689.048	1415.001	2088.976	1316	609.001
ENSG00000072571.20	HMMR	1254.005	643	336	247.001	774	221
ENSG00000072609.18	CHFR	467.312	803.471	377.571	605.002	701.696	591
ENSG00000072657.10	TRHDE	9	251.01	174	272	57	271
ENSG00000072682.20	P4HA2	1012	1722.013	829.001	990.012	1142.829	1341
ENSG00000072694.22	FCGR2B	122.246	321.342	151.777	229.946	172.625	271.379
ENSG00000072736.19	NFATC3	1517.797	812.118	862.949	615.793	1259.087	488.863
ENSG00000072756.18	TRNT1	828.723	634.41	501.193	429.441	1046.161	431.356
ENSG00000072778.20	ACADVL	4518.284	11046.946	6567.519	8523.934	4629.203	6130.632
ENSG00000072786.13	STK10	494.386	650	473	765.999	821.029	240
ENSG00000072803.18	FBXW11	1048.293	1109.987	896.999	959.208	995.999	746.995
ENSG00000072818.12	ACAP1	44.999	216.445	137	107	420.08	50.999
ENSG00000072832.15	CRMP1	38	20	22	8	85	10
ENSG00000072840.13	EVC	182	53	56	59	101	7
ENSG00000072849.11	DERL2	795.805	997.579	803.829	772.021	761.007	1438.667
ENSG00000072858.11	SIDT1	225	1720.442	255	437	677.699	335.999
ENSG00000072864.16	NDE1	467	282.58	363.703	202	841.193	81
ENSG00000072952.21	IRAG1	627.257	209.549	400	242.999	577.001	82
ENSG00000072954.7	TMEM38A	43	110	53	55	135	79
ENSG00000072958.9	AP1M1	557.011	273.003	499.01	334.149	355	108.027
ENSG00000073008.16	PVR	1576.007	887.956	1078.989	715.945	1136.939	244.966
ENSG00000073050.12	XRCC1	966	471	597	346	736.884	363
ENSG00000073060.17	SCARB1	1845.228	1028.825	1259	454	922.999	615
ENSG00000073067.14	CYP2W1	150.001	37	32	8	170	12
ENSG00000073111.14	MCM2	1633.173	534.363	466	380.001	1550.39	140
ENSG00000073146.17	MOV10L1	18.999	7	4	0	11.001	3
ENSG00000073150.14	PANX2	16	0	7	4	6	2
ENSG00000073169.15	SELENOO	320	370	375	256	432	242
ENSG00000073282.14	TP63	0	8	4	5	22	1
ENSG00000073331.18	ALPK1	397.002	854.994	448.001	412.999	932.001	333.001
ENSG00000073350.14	LLGL2	4333.034	6075.683	4728.538	4959.797	3565.553	2493.006
ENSG00000073417.15	PDE8A	793.485	3331.261	1250.129	2233.991	1163.067	1503.941
ENSG00000073464.13	CLCN4	164	58	117	39	324	27
ENSG00000073536.18	NLE1	530.001	156.001	240	143.999	310	135
ENSG00000073578.18	SDHA	3698.693	6595.894	3530.441	5959.779	5768.571	5580.99
ENSG00000073584.20	SMARCE1	4612.295	2966.286	2347.187	2281.153	2643.21	2984.037
ENSG00000073598.6	FNDC8	0	0	0	0	0	0
ENSG00000073605.19	GSDMB	644.858	5569.722	1655	2107.132	1554.998	2254
ENSG00000073614.13	KDM5A	1604	2032.412	1261	1137.334	1772.186	737
ENSG00000073670.14	ADAM11	4	3	2	2	3	0
ENSG00000073711.11	PPP2R3A	206	921.403	341	666.001	130	278
ENSG00000073712.15	FERMT2	960.877	336	527.9	421	578.001	180
ENSG00000073734.10	ABCB11	2	144	79.001	631.001	19	35
ENSG00000073737.17	DHRS9	14	5401.894	4056.006	8281.923	764.107	3248.005
ENSG00000073754.6	CD5L	0	1	2	0	0	0
ENSG00000073756.13	PTGS2	1759.51	28	88	210.118	1130.127	20
ENSG00000073792.16	IGF2BP2	1565.003	1584.096	1092	836	858	712.002
ENSG00000073803.14	MAP3K13	1017	1310.645	785	938	1195.227	1051.002
ENSG00000073849.16	ST6GAL1	5779.916	3436.937	2470	1693.826	2997.139	2482.605
ENSG00000073861.3	TBX21	3	22	8	6	33	7
ENSG00000073905.8	VDAC1P1	0	6.407	1.036	1.038	0	2.099
ENSG00000073910.23	FRY	257.001	232	173.001	145	774	128
ENSG00000073921.18	PICALM	5807.442	4632.82	3259.009	4328.961	3845.187	2566.901
ENSG00000073969.19	NSF	2261.202	3218.702	1439.27	2336.904	2017.122	2320.001
ENSG00000074047.22	GLI2	72	25	45	32	47	3
ENSG00000074054.21	CLASP1	1223.037	785.715	597	621	1155.09	231
ENSG00000074071.15	MRPS34	1247	1285.95	1444.408	1240.999	1511.792	2163.862
ENSG00000074181.9	NOTCH3	796.15	56	381	111	938	3
ENSG00000074201.9	CLNS1A	3149.633	1159.892	1531.001	1088.023	2184.672	1758.987
ENSG00000074211.14	PPP2R2C	0	5	83	2	54	1
ENSG00000074219.14	TEAD2	812.456	137	277	159.001	533.183	156
ENSG00000074266.23	EED	601.995	529.001	323.001	335.001	611.231	346
ENSG00000074276.11	CDHR2	164.001	6491.898	2421.001	2861.998	988.123	1558.005
ENSG00000074317.11	SNCB	2	0	0	0	0	0
ENSG00000074319.13	TSG101	2725.944	2587.023	1791.002	1926.797	1423.874	3452.968
ENSG00000074356.17	NCBP3	959.005	1166.028	658.001	825.005	1330	345.518
ENSG00000074370.18	ATP2A3	661.293	6957.078	2763	4459.544	4300.638	1336
ENSG00000074410.14	CA12	321.192	14355.472	8181.999	13702.412	1417	6982.425
ENSG00000074416.16	MGLL	2089.772	12406.885	5033	8196.999	5711.608	2939.002
ENSG00000074527.13	NTN4	554	627.353	216.023	375.999	1051.001	415
ENSG00000074582.15	BCS1L	575.461	338.999	326	248.999	424.849	279.999
ENSG00000074590.14	NUAK1	452	73	115	64	178.219	37
ENSG00000074603.19	DPP8	965.39	1504.392	938.005	1090	1221.848	552
ENSG00000074621.14	SLC24A1	231	160	138	164	233	50
ENSG00000074657.14	ZNF532	885.69	258.038	353	196	604.001	91.001
ENSG00000074660.17	SCARF1	95	152.123	67	84	172.001	31
ENSG00000074695.6	LMAN1	4225.589	3118.036	2706.597	2554.711	4670.554	1993
ENSG00000074696.13	HACD3	4012.388	1248	2017	1089	2092.159	1170.726
ENSG00000074706.14	IPCEF1	24	79.77	36	39.538	138.001	16
ENSG00000074755.15	ZZEF1	823	6727.524	1833.001	3553.034	1650.487	921.999
ENSG00000074771.4	NOX3	0	0	0	0	0	0
ENSG00000074800.16	ENO1	21093.322	15922.947	15290.272	13515.156	19213.535	20080.351
ENSG00000074803.21	SLC12A1	0	0	0	0	1	0
ENSG00000074842.8	MYDGF	1570	942.317	1264.997	1021	1774.308	1005.621
ENSG00000074855.11	ANO8	142	101	143	110	199	34
ENSG00000074935.14	TUBE1	489.999	269.001	276	194.001	472.009	248
ENSG00000074964.17	ARHGEF10L	1370.307	1904.169	1714	1310.106	2725.623	552
ENSG00000074966.11	TXK	15.008	52	23	25	25	5
ENSG00000075035.10	WSCD2	7	0	4	2	2	0
ENSG00000075043.21	KCNQ2	2	1	1	0	0	0
ENSG00000075073.16	TACR2	3	15	64	35	17	27
ENSG00000075089.10	ACTR6	603.494	535.921	513	444	478.783	775.001
ENSG00000075131.10	TIPIN	229.048	116.094	93.071	77.062	186.177	136.279
ENSG00000075142.14	SRI	3075.456	14593.744	5915.906	9664.555	3023.072	22641.516
ENSG00000075151.24	EIF4G3	1860.999	3178.111	2304	3102.476	2381.581	962
ENSG00000075188.9	NUP37	945.981	508.319	569	374.013	796.01	692.003
ENSG00000075213.11	SEMA3A	1731.432	167	176	158.026	319	60
ENSG00000075218.19	GTSE1	416	139.049	188	72	468.003	21
ENSG00000075223.14	SEMA3C	1589.224	3187.295	1396.999	2214.884	1823.009	1579.839
ENSG00000075234.17	TTC38	872	3120.235	1478	2236.062	1311.329	3123.832
ENSG00000075239.14	ACAT1	1499.389	4194.356	1634.862	3343	1200.157	7869.694
ENSG00000075240.17	GRAMD4	831.477	2659.717	1530.599	2128.297	1097.314	590.006
ENSG00000075275.18	CELSR1	670.001	137	800	47	1203	48
ENSG00000075290.8	WNT8B	11	2	1	0	2	0
ENSG00000075292.19	ZNF638	3561.624	2722.154	1870.655	1776.023	3052.491	1236.008
ENSG00000075303.13	SLC25A40	609.167	832.964	437	575.117	926.988	698
ENSG00000075336.12	TIMM21	413	610.458	320	409	406	772.007
ENSG00000075340.23	ADD2	14	8	4	4	6	0
ENSG00000075388.4	FGF4	0	0	0	1	3	0
ENSG00000075391.18	RASAL2	678	590.045	584	449.999	863.002	207
ENSG00000075399.14	VPS9D1	139	225	174	201	266.999	135
ENSG00000075407.19	ZNF37A	595.998	412.17	445.688	392.506	637.58	156.545
ENSG00000075413.19	MARK3	974.998	1124.157	929.001	917.063	1653.153	611.999
ENSG00000075415.15	SLC25A3	6792.631	12284.713	10931.017	11311.473	6992.112	16179.045
ENSG00000075420.13	FNDC3B	3218.003	2083.936	1681.001	1901.998	2295.032	891.999
ENSG00000075426.12	FOSL2	2075	4379.409	3183.001	3423.448	3373.793	863
ENSG00000075429.9	CACNG5	0	6	0	0	1	0
ENSG00000075461.6	CACNG4	20	3	0	0	1	1
ENSG00000075539.15	FRYL	4678.672	9219.506	4208.071	5552.268	5353.144	2252.663
ENSG00000075568.17	TMEM131	1318.754	4385.893	1742.001	3132.958	2268.577	1088.001
ENSG00000075618.18	FSCN1	489.642	155.054	438	133	1320.994	55
ENSG00000075624.17	ACTB	72874.228	92031.672	83568.211	97733.468	63727.218	29640.789
ENSG00000075643.6	MOCOS	229	212	157	192	244	152
ENSG00000075651.17	PLD1	1721.055	2839.84	1454.324	2377.987	1631.655	1994.331
ENSG00000075673.12	ATP12A	1	7	0	0	41	32
ENSG00000075702.19	WDR62	198.001	77.012	120.002	37	261.999	3
ENSG00000075711.21	DLG1	2306.913	3177.596	1716.001	2298.162	2389.703	1535.389
ENSG00000075785.14	RAB7A	5318.564	6791.026	4886.578	5194.4	4558.122	5090.092
ENSG00000075790.12	BCAP29	1176.09	1427.332	842.796	1018.349	1535.851	2000.611
ENSG00000075826.17	SEC31B	110	219.062	106.454	80	220.948	52.999
ENSG00000075856.12	SART3	1106.413	806.178	871.001	674	1276.789	376.214
ENSG00000075884.14	ARHGAP15	77.092	294	104	166.001	167	279.001
ENSG00000075886.11	TUBA3D	0	1	0	0	0	0
ENSG00000075891.24	PAX2	0	0	1	0	0	0
ENSG00000075914.13	EXOSC7	639.095	365	505	295	616.001	500.909
ENSG00000075945.13	KIFAP3	742.294	998.513	1089.049	1334.099	774	377
ENSG00000075975.17	MKRN2	687	727	532.001	503.981	881.998	782.967
ENSG00000076003.5	MCM6	2624.007	1104.915	832	656	2168.902	413.003
ENSG00000076043.11	REXO2	1639.734	594.946	705	675.502	1252.849	1056.51
ENSG00000076053.12	RBM7	1146.143	1162.453	783.112	859.194	965.905	1377.753
ENSG00000076067.14	RBMS2	1064.845	804	872	681.059	705.264	384.625
ENSG00000076108.12	BAZ2A	2175.662	3561.032	2092.998	2123.638	2900.748	606.001
ENSG00000076201.16	PTPN23	907.056	956.002	697	696.001	1269.001	132
ENSG00000076242.17	MLH1	852.064	693.002	564.324	593.001	840.366	602.001
ENSG00000076248.12	UNG	1208.318	806.001	846	859.001	1279.066	719.117
ENSG00000076258.10	FMO4	90	384	172.001	316.038	85	389
ENSG00000076321.11	KLHL20	467	513.033	321	429	450.999	286.033
ENSG00000076344.16	RGS11	12	33	39	35	15	9
ENSG00000076351.13	SLC46A1	250.39	239	124	110.999	233.001	180
ENSG00000076356.7	PLXNA2	709.126	2244.702	1111	2091.013	892	597
ENSG00000076382.17	SPAG5	1688	801.498	545.194	450.999	825.418	300
ENSG00000076513.17	ANKRD13A	1151.265	2994.049	1369	1439.012	1728.067	2270
ENSG00000076554.16	TPD52	3504.651	10900.931	6349.373	8997.114	10700.525	12166.919
ENSG00000076555.16	ACACB	218.999	753.372	459.255	438.029	578.729	199
ENSG00000076604.16	TRAF4	1285.401	1548.544	1181.999	1114	1507.999	1885.999
ENSG00000076641.4	PAG1	338	3919.68	1032.504	1379.238	923	990
ENSG00000076650.7	GPATCH1	430	508.047	296	436	312	297
ENSG00000076662.11	ICAM3	340.007	812.685	567.597	719.431	699	1373.043
ENSG00000076685.19	NT5C2	2107.998	5281.586	2233	3011.666	1889.229	1330.997
ENSG00000076706.17	MCAM	1035.186	212	567.001	360.34	2043.889	63
ENSG00000076716.9	GPC4	1591.507	370.049	1216	479	979	194
ENSG00000076770.16	MBNL3	939	2263.18	924	1286.999	1374.999	963.001
ENSG00000076826.10	CAMSAP3	1062.967	1040.072	1127.006	1111	774.001	256
ENSG00000076864.21	RAP1GAP	133.1	696.047	845.011	996.024	3836.025	314
ENSG00000076924.12	XAB2	951.029	526	722.001	380.031	921.478	276
ENSG00000076928.20	ARHGEF1	1608.458	1091.018	1263.637	780.001	2057.903	348.001
ENSG00000076944.18	STXBP2	1644.235	2449.856	1732.201	1827.001	1705.933	1005.819
ENSG00000076984.18	MAP2K7	831	663	685.999	516.001	741.001	279
ENSG00000077009.14	NMRK2	0	1	0	0	0	0
ENSG00000077044.11	DGKD	958.097	1423.688	668	1013.025	1447.183	277
ENSG00000077063.11	CTTNBP2	132	135	163.001	87	125	136
ENSG00000077080.10	ACTL6B	0	0	0	0	0	1
ENSG00000077092.20	RARB	89	31	48	58	38	12
ENSG00000077097.17	TOP2B	4234.723	3941.056	2980.938	2652.558	4667.487	2024.939
ENSG00000077147.16	TM9SF3	11475.964	13427.221	9785.92	10439.77	13666.456	7148.536
ENSG00000077150.21	NFKB2	923.001	549	630	703.001	1061.999	191.999
ENSG00000077152.12	UBE2T	978.006	297	365.758	179	494.999	219
ENSG00000077157.23	PPP1R12B	723.001	3371.374	1252.974	1300.003	2127.79	749
ENSG00000077232.19	DNAJC10	4774.322	3681.399	2996	2472.099	6224.656	2331
ENSG00000077235.18	GTF3C1	1287.472	1024.547	832.001	907.001	1465.725	268.999
ENSG00000077238.14	IL4R	1171.999	2353.874	1330.805	1778.002	2149.002	559
ENSG00000077254.14	USP33	943.066	1932.687	1122.956	1261.907	1843.001	852.18
ENSG00000077264.17	PAK3	18	18	6	19	18	4
ENSG00000077274.9	CAPN6	2	115.076	164	65	97	33
ENSG00000077279.21	DCX	0	4	1	0	1	0
ENSG00000077312.9	SNRPA	1134.642	804.009	966	492	1045.5	574
ENSG00000077327.16	SPAG6	0	2	0	1	0	2
ENSG00000077348.10	EXOSC5	767	165.997	362.262	158.013	431	277
ENSG00000077380.16	DYNC1I2	4648.053	3325.671	2671.162	3254.884	3155.687	3508.506
ENSG00000077420.16	APBB1IP	65	201	103	96	233	21
ENSG00000077454.17	LRCH4	593.285	1437.41	696.833	783.912	1442.475	439.297
ENSG00000077458.13	FAM76B	526.691	573.226	306.001	324.025	655	153.001
ENSG00000077463.15	SIRT6	533.768	1873.955	1174.001	1690.999	439	1211.009
ENSG00000077498.9	TYR	0	0	0	1	0	1
ENSG00000077514.9	POLD3	677	769.276	516	548	1222.571	505.999
ENSG00000077522.15	ACTN2	1	4	1	0	2	0
ENSG00000077549.19	CAPZB	2982.236	5471.183	4077.501	4155.143	7004.529	2409.639
ENSG00000077585.14	GPR137B	214	252.234	231	247	284.999	289.009
ENSG00000077616.11	NAALAD2	17.34	38	4	15	13.322	9
ENSG00000077684.16	JADE1	202.999	257	312	180	558	145
ENSG00000077713.19	SLC25A43	788.339	941.389	716	707	381.202	630
ENSG00000077721.17	UBE2A	2111.686	2775.873	2249.001	2197.002	1367.098	1630.003
ENSG00000077782.23	FGFR1	446.002	193.999	334	270.001	468.011	73
ENSG00000077800.13	FKBP6	1	0	0	0	1	1
ENSG00000077935.17	SMC1B	1	4	0	0	3	0
ENSG00000077942.19	FBLN1	2933.852	574.015	846	1057	664.117	201
ENSG00000077943.8	ITGA8	36	446.038	142	318	429	157
ENSG00000077984.6	CST7	39	138.894	83	63	53	83
ENSG00000078018.22	MAP2	32	30	31	21	41	14
ENSG00000078043.16	PIAS2	228.935	370.999	188.001	250.999	529.034	152.999
ENSG00000078053.17	AMPH	36	22	20	10	40	9
ENSG00000078061.14	ARAF	1295.003	1734.999	1466.022	1023	1393.46	862
ENSG00000078070.14	MCCC1	432.386	910.002	504.002	706	900.377	611.998
ENSG00000078081.8	LAMP3	92	815.265	94	165	246	26
ENSG00000078098.15	FAP	2101.17	45.132	328.999	29	1118.32	12
ENSG00000078114.19	NEBL	3902.748	589.101	1676	298.999	1786.45	475.999
ENSG00000078124.13	ACER3	953.192	1692.591	883.105	1115.999	1825.999	1049.999
ENSG00000078140.14	UBE2K	2439.209	3042.685	2026.001	2312.352	2456.754	1393.001
ENSG00000078142.14	PIK3C3	1101.296	1150.41	528	802.002	690.994	891.012
ENSG00000078177.15	N4BP2	531.065	484.001	324.205	357	571.236	160
ENSG00000078237.7	TIGAR	251.339	304.606	382.835	288.039	290.73	174.602
ENSG00000078246.17	TULP3	395	220	238	160	380	103
ENSG00000078269.15	SYNJ2	1550.496	1201	882	680	1252.001	402
ENSG00000078295.17	ADCY2	33.001	42	26	23	41.194	27
ENSG00000078304.20	PPP2R5C	3290.407	3407.258	2828.534	2593.891	3881.593	3174.606
ENSG00000078319.13	PMS2P1	0	0	0	0	0	0
ENSG00000078328.23	RBFOX1	3	33.214	14.461	27.034	34.319	17.158
ENSG00000078369.19	GNB1	6041.264	6935.054	6175.002	6173.114	7125.649	3598.001
ENSG00000078399.19	HOXA9	1404.681	299.254	708.582	336.3	1303	221.999
ENSG00000078401.7	EDN1	1207.603	736.713	844	276	498.013	398
ENSG00000078403.17	MLLT10	803.006	567.002	480.001	473	593.572	311.001
ENSG00000078487.18	ZCWPW1	95	60	38	49	55	51
ENSG00000078549.16	ADCYAP1R1	2	1	3	3	11	0
ENSG00000078579.9	FGF20	3	1	24	0	6	1
ENSG00000078589.13	P2RY10	42.034	227.26	157	193	186.002	170
ENSG00000078596.11	ITM2A	132.999	923.606	198	444	328	909.257
ENSG00000078618.23	NRDC	3142.217	2890.809	2584.018	2106.645	3871.142	1812
ENSG00000078668.14	VDAC3	2777.578	2690.974	2048.989	2637.001	2283.79	5354.825
ENSG00000078674.20	PCM1	2608.927	2739.956	1364	1823.231	2790.147	1386.2
ENSG00000078687.18	TNRC6C	267.001	250	194	142	251	65
ENSG00000078699.22	CBFA2T2	1167.387	918.555	802.06	531	2152.001	256
ENSG00000078725.13	BRINP1	73	0	1	7	2	3
ENSG00000078747.17	ITCH	2974.504	2605.442	1935.164	1857.937	2146.424	1276.167
ENSG00000078795.17	PKD2L2	0	0	0	1	1	1
ENSG00000078804.13	TP53INP2	859	9572.394	1439	3765.989	799	1525
ENSG00000078808.20	SDF4	2052.687	4003.486	2720	2962.01	3031.802	1852.011
ENSG00000078814.19	MYH7B	38	13	54	15	68.001	4
ENSG00000078898.7	BPIFB2	0	0	1	0	9	0
ENSG00000078900.16	TP73	58	35	33	7	34	1
ENSG00000078902.16	TOLLIP	849.622	1110.001	972.001	933	946.767	692.283
ENSG00000078967.13	UBE2D4	404	258.321	247.999	225	342	338
ENSG00000079101.18	CLUL1	1	1	1	0	0	0
ENSG00000079102.18	RUNX1T1	97.003	58	41	22	60	12
ENSG00000079112.10	CDH17	10061.258	43214.861	22164.044	32565.012	11226.964	15265.563
ENSG00000079134.13	THOC1	438.999	520.075	332.001	388.999	639.083	492.023
ENSG00000079150.19	FKBP7	362.001	142.046	196.999	116.999	251.001	121
ENSG00000079156.17	OSBPL6	22	88.01	28	63.999	32.001	16
ENSG00000079215.15	SLC1A3	240	115	59	52	65.001	27
ENSG00000079246.16	XRCC5	14457.917	8148.446	6834.629	6405.794	7181.872	7263.602
ENSG00000079257.8	LXN	583	1707.662	656	1065.98	719.309	2603.264
ENSG00000079263.19	SP140	37.046	424.513	69.062	122.911	245.991	94.637
ENSG00000079277.22	MKNK1	367.001	900.129	334.003	461.098	625.999	410.001
ENSG00000079308.21	TNS1	1381.049	603	1255.048	830.006	1060.999	102
ENSG00000079313.15	REXO1	710.11	843.994	655.001	598.002	707	149
ENSG00000079332.16	SAR1A	2664.937	2094.653	1746	1565	2146.001	2254.969
ENSG00000079335.20	CDC14A	100.999	697.062	264	525.999	183.001	307
ENSG00000079337.16	RAPGEF3	75.011	143.001	109	155.001	467.001	63.042
ENSG00000079385.23	CEACAM1	4255.683	56528.562	16321.714	47585.688	7966.755	16100.855
ENSG00000079387.15	SENP1	720	559.001	524	318	722.336	290.001
ENSG00000079393.22	DUSP13B	0	0	0	0	0	0
ENSG00000079432.9	CIC	796.001	786.001	699.001	636.001	1104.028	87.001
ENSG00000079435.10	LIPE	141	51	87.999	33	67	11
ENSG00000079459.14	FDFT1	4402.255	5614.343	4324.999	4305.235	3942.931	5825.108
ENSG00000079462.8	PAFAH1B3	689.888	287.017	546.999	198.001	574	568.925
ENSG00000079482.14	OPHN1	206.045	269.999	211	180.999	305.989	83.996
ENSG00000079557.5	AFM	0	2	0	0	0	0
ENSG00000079616.14	KIF22	1601.999	1213.006	698.999	617	1565.697	930.999
ENSG00000079689.15	SCGN	1	276	51	141	159	910.515
ENSG00000079691.19	CARMIL1	1137.096	1713.881	1191	1564	1763.46	716.999
ENSG00000079739.17	PGM1	465	2991.78	1529.006	3211.02	757	2215.006
ENSG00000079785.16	DDX1	4524.057	2772.02	2420.29	2365	3663.48	2837.817
ENSG00000079805.19	DNM2	3872.204	11663.618	5147	7790.814	5858.568	3635.002
ENSG00000079819.20	EPB41L2	9476.991	2475.873	3124.057	4600	3348.09	1007
ENSG00000079841.20	RIMS1	1	3	4	2	19	0
ENSG00000079931.15	MOXD1	172	103.038	124	99	182	114
ENSG00000079950.14	STX7	2837.169	3088.205	1614.001	1821	1995.005	2084.008
ENSG00000079974.19	RABL2B	338.583	374.394	272.966	269.536	645.813	159.605
ENSG00000079999.14	KEAP1	1276.281	1210.175	1095	868.009	1262.06	691
ENSG00000080007.8	DDX43	9	28	25	73	21	11
ENSG00000080031.10	PTPRH	404.999	6372.175	2100.001	4124.99	1091.015	2274
ENSG00000080166.16	DCT	1	2	1	1	2	1
ENSG00000080189.15	SLC35C2	1981.16	932.078	1195.001	770.999	1598.001	1090
ENSG00000080200.10	CRYBG3	997	1198.431	601	912.114	1487	408
ENSG00000080224.18	EPHA6	0	2	9.778	1	0	3.188
ENSG00000080293.10	SCTR	0	2	21	0	0	3
ENSG00000080298.16	RFX3	266	303.001	221	128	563	125
ENSG00000080345.18	RIF1	3065.27	1177.066	1068	877	2001.016	467
ENSG00000080371.6	RAB21	1359.73	1105	1571	1124.014	1284.999	463
ENSG00000080493.19	SLC4A4	35	13667.891	2886.999	6840.748	866	6287.687
ENSG00000080503.25	SMARCA2	2128	2049.631	1520.997	1659.013	2713.189	790.001
ENSG00000080511.5	RDH8	0	0	3	1	0	3
ENSG00000080546.14	SESN1	1575.66	965.245	2146.001	517.047	1132.001	724
ENSG00000080561.14	MID2	147	70.999	79	69	196	51.999
ENSG00000080572.14	DNAAF6	0	0	0	0	0	0
ENSG00000080573.7	COL5A3	391	94	229	141	513	12
ENSG00000080603.17	SRCAP	664.038	764.749	238.694	645.733	836.617	11.123
ENSG00000080608.10	PUM3	2145.027	650.001	794.031	689	1174.535	503.001
ENSG00000080618.17	CPB2	3	0	0	2.33	0	8.758
ENSG00000080644.16	CHRNA3	55	30.003	44	30	15	67
ENSG00000080709.17	KCNN2	12	5	3	2	19	7
ENSG00000080802.21	CNOT4	479.999	642.997	311	439	550.079	306
ENSG00000080815.20	PSEN1	2464.87	5265.924	2978.011	4448.695	2660.955	4123.123
ENSG00000080819.9	CPOX	634.999	386	406	321.083	843.999	271
ENSG00000080822.17	CLDND1	1740.004	1292.254	1158.997	1098.002	1938.53	1608.999
ENSG00000080823.23	MOK	112.999	80.999	242	52.999	191.03	43
ENSG00000080824.19	HSP90AA1	36848.769	21561.509	21560.952	24113.308	33133.472	15741.51
ENSG00000080839.12	RBL1	991.36	204.053	283	151	462.31	36
ENSG00000080845.19	DLGAP4	2387.001	811	1460.144	651.999	2327.941	241.999
ENSG00000080854.16	IGSF9B	38	46	45	15	139	1
ENSG00000080910.14	CFHR2	0	0	0	0	1	0
ENSG00000080947.16	CROCCP3	6.286	0	0	0	2.639	0
ENSG00000080986.13	NDC80	489.667	364.083	162	170	438	114
ENSG00000081014.11	AP4E1	319.832	472	282	337	381.461	162
ENSG00000081019.14	RSBN1	528	899.082	592.189	683.06	983.365	474
ENSG00000081026.19	MAGI3	397	1811.149	787.038	1137.201	850.999	406.999
ENSG00000081041.9	CXCL2	556.463	38.546	225.408	43	1050.619	35.34
ENSG00000081051.8	AFP	7	0	0	0	0	0
ENSG00000081052.14	COL4A4	6	88	74	62	87	23
ENSG00000081059.20	TCF7	859.002	136	654.714	123	497.999	30
ENSG00000081087.16	OSTM1	789.669	906.476	540.001	653.054	625.524	524
ENSG00000081138.14	CDH7	0	4	1	0	2	2.004
ENSG00000081148.12	IMPG2	3	12	7	5	13	1
ENSG00000081154.12	PCNP	3147.936	2335.303	2001.343	1811	2769.982	2485.172
ENSG00000081177.19	EXD2	691.002	537.036	461	587.001	651	669.059
ENSG00000081181.8	ARG2	123.001	25	195	104	84	59.01
ENSG00000081189.17	MEF2C	359.999	903.886	397.337	659.296	627.39	364.849
ENSG00000081237.21	PTPRC	1221.267	5219.416	1204.02	2044.029	2697.142	853.997
ENSG00000081248.12	CACNA1S	0	0	0	0	0	0
ENSG00000081277.13	PKP1	59.009	9	529	8	455	2
ENSG00000081307.15	UBA5	1184.012	913.089	716.001	842	1320.909	576.999
ENSG00000081320.11	STK17B	1036.471	2449.213	1097	1199	1985.732	769
ENSG00000081377.17	CDC14B	891.199	539.001	424	494.039	678.001	431.02
ENSG00000081386.13	ZNF510	545	306.428	234	216	618.439	263.036
ENSG00000081479.15	LRP2	0	0	0	0	1	0
ENSG00000081665.14	ZNF506	765.457	678.998	201.01	427.186	767.54	349
ENSG00000081692.13	JMJD4	383	200	226	174	328.999	182
ENSG00000081721.12	DUSP12	398	312.307	271	234	314.001	439.999
ENSG00000081760.17	AACS	856	856.994	747	678	1143.72	427
ENSG00000081791.9	DELE1	790.602	1697.235	1054.012	1080.512	1030.616	1725.001
ENSG00000081800.9	SLC13A1	0	3	2	28	0	0
ENSG00000081803.17	CADPS2	434	437.999	535	383	1053.001	394
ENSG00000081818.4	PCDHB4	18.464	11.076	17	8.163	36.487	10
ENSG00000081842.18	PCDHA6	12.924	3.917	11.531	3.854	5.234	0
ENSG00000081853.15	PCDHGA2	99.062	5	14	6	16.771	1.496
